FUNCTION 1: MARINE ENGINEERING AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
160,"If you have a simplex single acting reciprocating pump making 100 strokes/minute with a 7"" diameter cylinder, an 11"" stroke, and operating with a 90% volumetric efficiency, what is the capacity of this pump?",165 gpm,330 gpm,407 gpm,82 gpm,D
161,"If you have a simplex single acting reciprocating pump making 120 strokes/minute, with a 5"" diameter cylinder, a 6"" stroke and operating with 81% volumetric efficiency, what is the capacity of this pump?",25 gpm,59 gpm,50 gpm,99 gpm,D
162,"If you have a simplex single acting reciprocating pump making 130 strokes/minute with a 3"" diameter cylinder, a 10"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",74 gpm,37 gpm,123 gpm,18 gpm,D
163,"If you have a simplex single acting reciprocating pump making 170 strokes/minute, with a 3"" diameter cylinder, a  12"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",109 gpm,54 gpm,217 gpm,27 gpm,D
164,"If you have a simplex single acting reciprocating pump making 170 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",161 gpm,81 gpm,54 gpm,40 gpm,D
165,"If you have a simplex single acting reciprocating pump making 180 strokes/minute, with a 5"" diameter cylinder, a 8"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",40.6 gpm,43.7 gpm,49.8 gpm,53.2 gpm,D
166,"If you observe smoke coming from the turbocharger of an auxiliary diesel engine, you should__________.",check the air filter for obstruction,check for an exhaust leak,check the exhaust temperature,secure the engine,D
167,"If you suspect a diesel engine is misfiring due to air  leakage into the fuel system, you should begin looking for the leak at the ______________.",fuel line connections to the cylinder injection valves,gasket surfaces of the fuel oil filters,discharge fittings of the fuel injector pumps,suction side of the fuel oil transfer pump,D
168,"If you were inspecting the valve springs on an auxiliary diesel engine, your best indication of impending spring  failure would be  _________.",a glazed surface on the spring,nicks in the protective coating,a buildup of sludge deposits,cracks in the surface of the spring,D
169,Improper maintenance of an automatic auxiliary boiler oil burner could result in                              .,fuel pump failure,fan motor failure,increased feedwater consumption,decreased boiler efficiency,D
170,In a 4 cycle engine the intake valve begins to open while the piston is on its,exhaust stroke,power stroke,compression stroke,suction stroke,D
171,"In a diesel engine, maximum lube oil system pressure is normally controlled by                            .",the capacity of the lube oil pump,the speed of the lube oil pump,the outlet pressure of the lube oil pump,a relief valve,D
172,"In a diesel engine, with the valves set to specification, the shape of the cam determines the valve __________.",point of opening,speed of opening,lift from its seat,all of the above,D
173,"In a flash evaporator, heated water under pressure is converted into vapor by suddenly ______________",increasing its temperature,decrease pump capacity,decrease pump cavitation,decrease reaction ring clearance,D
174,"In a large, slow-speed, main propulsion diesel engine, which of the parts listed is under tension when the engine is  running?",Bed plate,Column,Entablature,Tie rod,D
175,"In a main propulsion turbocharged diesel engine, the speed of the turbocharger varies according to the __________.",governor droop,speeder spring tension,fuel rack lag,load on the engine,D
176,"In a refrigeration system, air is purged at the __________.",expansion valve,filter/drier,evaporator,condenser,D
177,"In a steam turbine and reduction gear main propulsion plant, the sensor for low turbine oil pressure is usually installed __________.",at a point on the inlet side of the main bearings as close  to the bearings as possible,at a point on the outlet side of the main bearings as close to the bearings as possible,at the outlet of the main thrust bearing,at the end of the supply line header to the  bearings,D
178,"In a turbocharger, inlet air velocity is increased in the ___________.
",inlet nozzle ring,stationary diffuser passages,compressor outlet volute,rotating impeller vanes,D
179,"In accordance with Coast Guard Regulations (46 CFR Part 62) for vessels propelled by steam turbines, the navigation bridge primary control system must include safety limit controls for ____________.",high boiler water levels,low boiler water levels,low steam pressure,All of the above,D
180,"In addition to the main outermost scale on the low side compound gage fitted to the portable service manifold, there are often one or more other scales on the face of the gage. These are __________.",pressure scales for different refrigerants,pressure scales for varying ambient temperatures,temperature scales for varying ambient pressures,temperature scales for different refrigerants,D
181,"In an electro-hydraulic steering gear system, when will the variable displacement pump be placed on stroke?",When the helm is at any angle other than amidships.,When the six-way valve is opened.,When the ram relief valves lift.,When the rudder angle is different from the position of the helm.,D
182,"In an operating diesel engine, which of the following conditions is an indication of a leaking air starting valve?",Noise coming from that air starting valve.,Continuous operation of the starting air compressor.,Zero air pressure in the air starting system.,Overheated starting air pipe to the cylinder head.,D
